ApplicationNumber,OpenCredit,MonthlyCreditPayment,CreditHistory,MinBalance,ChequeBounce,DebitToDemat
12840,109200.0,3212.0,66.0,1.0,No,No
12841,246500.0,27389.0,54.0,1.0,Yes,No
12842,217700.00000000003,10885.0,2.0,1.0,No,Yes
12843,44900.0,1604.0,29.0,0.0,No,No
12844,315000.0000000001,9000.0,37.0,1.0,No,No
12845,131400.00000000006,8213.0,27.0,0.0,No,Yes
12846,282800.0,7070.0,73.0,1.0,No,No
12847,105000.0,2188.0,45.0,0.0,No,Yes
12848,642200.0,17839.0,56.0,0.0,No,No
12849,230000.0,5476.0,44.0,1.0,No,No
12850,365600.0,22850.0,24.0,1.0,No,No
12851,54000.0,1500.0,95.0,0.0,No,No
12852,447000.00000000006,55875.0,13.0,2.0,Yes,No
12853,37800.0,5400.0,71.0,2.0,No,No
12854,278100.0,16359.0,34.0,1.0,No,No
12855,186900.00000000003,3338.0,73.0,3.0,Yes,No
12856,0.0,0.0,68.0,4.0,No,Yes
12857,160200.00000000006,12323.0,83.0,0.0,No,Yes
12858,0.0,0.0,89.0,3.0,Yes,No
12859,217800.0,12812.0,36.0,0.0,No,No
12860,145000.0,2900.0,29.0,1.0,No,No
12861,0.0,0.0,24.0,0.0,No,No
12862,97500.0,12188.0,9.0,1.0,No,Yes
12863,404600.00000000006,101150.0,10.0,0.0,No,No
12864,391000.0,20579.0,54.0,0.0,No,No
12865,25500.000000000004,447.0,24.0,1.0,No,No
12866,377600.0,31467.0,48.0,1.0,No,No
12867,42000.0,1200.0,89.0,0.0,No,No
12868,399000.00000000006,15960.0,65.0,0.0,No,No
12869,222600.00000000003,3838.0,45.0,1.0,No,No
12870,203200.0,6555.0,74.0,0.0,Yes,No
12871,123200.0,2464.0,55.0,0.0,No,No
12872,191100.00000000003,5621.0,47.0,0.0,No,No
12873,670600.0000000001,95800.0,25.0,0.0,No,No
12874,22000.0,550.0,65.0,1.0,No,No
12875,147000.0,3062.0,90.0,1.0,No,Yes
12876,353000.0,6660.0,26.0,1.0,No,Yes
12877,150800.0,6032.0,16.0,1.0,No,Yes
12878,23000.0,575.0,51.0,1.0,No,Yes
12879,298800.0,15726.0,38.0,0.0,No,No
12880,0.0,0.0,37.0,2.0,No,No
12881,84000.00000000001,5600.0,13.0,3.0,Yes,Yes
12882,137400.00000000006,4041.0,44.0,0.0,No,No
12883,111800.0,2600.0,50.0,2.0,Yes,No
12884,39500.0,1234.0,36.0,0.0,No,No
12885,97000.0,1830.0,5.0,1.0,Yes,No
12886,0.0,0.0,24.0,1.0,No,Yes
12887,100800.0,2585.0,56.0,2.0,No,No
12888,156400.0,2896.0,54.0,1.0,No,No
12889,25500.0,944.0,33.0,1.0,Yes,Yes
12890,433500.0,27094.0,24.0,2.0,No,Yes
12891,91000.0,5353.0,37.0,2.0,Yes,No
12892,191200.0,8313.0,15.0,3.0,No,Yes
12893,115500.0,8885.0,2.0,0.0,No,No
12894,275800.0,5868.0,62.0,0.0,No,No
12895,130400.0,6863.0,52.0,2.0,No,No
12896,214000.0,5095.0,24.0,2.0,Yes,Yes
12897,57000.0,2036.0,5.0,1.0,No,No
12898,62000.0,1632.0,26.0,1.0,Yes,Yes
12899,306600.0000000001,8068.0,1.0,2.0,No,No
12900,22000.0,550.0,0.0,0.0,No,No
12901,52000.0,2167.0,4.0,2.0,No,No
12902,135500.0,3662.0,85.0,0.0,No,No
12903,39400.0,9850.0,18.0,1.0,No,No
12904,64500.0,4607.0,12.0,0.0,No,Yes
12905,43800.000000000015,1564.0,8.0,0.0,Yes,No
12906,109500.0,3129.0,64.0,3.0,Yes,Yes
12907,211000.0,13188.0,50.0,3.0,No,No
12908,15200.0,800.0,26.0,0.0,No,No
12909,29500.0,2950.0,26.0,0.0,No,No
12910,135000.0,9643.0,2.0,2.0,No,No
12911,517000.00000000006,19148.0,28.0,0.0,No,Yes
12912,470400.00000000006,27671.0,15.0,2.0,Yes,No
12913,208000.0,3586.0,77.0,0.0,Yes,No
12914,228800.0,4237.0,72.0,1.0,Yes,No
12915,139800.00000000006,6078.0,18.0,1.0,No,No
12916,288800.0,9316.0,25.0,1.0,No,No
12917,0.0,0.0,1.0,0.0,No,No
12918,148800.0,3037.0,10.0,2.0,No,Yes
12919,69000.0,7667.0,25.0,0.0,No,Yes
12920,62400.00000000001,2229.0,15.0,2.0,No,No
12921,111300.0,2588.0,81.0,1.0,No,No
12922,210600.0,6017.0,60.0,0.0,No,No
12923,24400.0,938.0,24.0,1.0,No,Yes
12924,40800.0,2147.0,20.0,0.0,No,No
12925,21400.0,3057.0,37.0,1.0,Yes,No
12926,110400.0,2905.0,9.0,0.0,No,No
12927,1323000.0000000002,34816.0,18.0,0.0,No,Yes
12928,0.0,0.0,80.0,0.0,No,No
12929,81200.0,4274.0,14.0,1.0,No,No
12930,0.0,0.0,16.0,2.0,No,Yes
12931,205100.00000000003,5697.0,78.0,0.0,No,No
12932,198000.0,5211.0,37.0,2.0,No,No
12933,211800.00000000003,4926.0,68.0,4.0,No,No
12934,697500.0,18355.0,40.0,1.0,No,No
12935,64800.0,3086.0,53.0,3.0,No,No
12936,164000.0,18222.0,55.0,1.0,No,No
12937,93800.0,1804.0,44.0,0.0,No,No
12938,0.0,0.0,30.0,1.0,No,Yes
12939,705900.0,12384.0,73.0,2.0,No,No
12940,154800.0,11057.0,21.0,3.0,Yes,No
12941,160000.0,3721.0,72.0,1.0,No,No
12942,44800.00000000001,845.0,41.0,0.0,No,No
12943,96400.0,3570.0,61.0,0.0,No,No
12944,293000.0,41857.0,25.0,1.0,Yes,Yes
12945,48000.0,3200.0,19.0,0.0,No,No
12946,154400.0,6713.0,39.0,1.0,Yes,No
12947,192600.0,3931.0,55.0,0.0,No,No
12948,28100.0,1171.0,86.0,1.0,Yes,No
12949,46000.0,7667.0,56.0,2.0,No,Yes
12950,1042600.0,61329.0,47.0,3.0,No,No
12951,30400.0,894.0,88.0,3.0,No,No
12952,272100.0000000001,13605.0,28.0,1.0,No,Yes
12953,119600.0,4600.0,31.0,4.0,No,No
12954,81600.00000000001,3022.0,8.0,1.0,No,No
12955,224000.0,5463.0,92.0,2.0,No,No
12956,66600.00000000001,1586.0,22.0,0.0,No,Yes
12957,174600.00000000006,6021.0,10.0,1.0,No,No
12958,151500.0,3443.0,80.0,0.0,No,No
12959,104400.0,2131.0,18.0,1.0,No,Yes
12960,96800.0,3227.0,72.0,1.0,No,Yes
12961,722400.0000000001,12244.0,14.0,1.0,No,Yes
12962,62300.00000000001,1113.0,64.0,2.0,Yes,No
12963,5500.0,183.0,1.0,2.0,No,No
12964,0.0,0.0,17.0,0.0,No,No
12965,325600.0,10503.0,68.0,4.0,No,No
12966,263600.0,4974.0,92.0,0.0,No,No
12967,524700.0,10708.0,18.0,0.0,Yes,No
12968,264000.0000000001,4800.0,70.0,2.0,No,No
12969,74000.0,6727.0,63.0,1.0,No,Yes
12970,12600.0,286.0,90.0,1.0,Yes,No
12971,54900.0,3050.0,6.0,1.0,No,No
12972,30800.000000000004,1540.0,65.0,1.0,No,No
12973,84400.0,1623.0,76.0,0.0,No,No
12974,252600.00000000003,6827.0,75.0,0.0,No,No
12975,48000.0,12000.0,38.0,0.0,No,Yes
12976,114300.0,9525.0,65.0,3.0,Yes,Yes
12977,14700.0,3675.0,53.0,2.0,No,No
12978,0.0,0.0,70.0,2.0,No,No
12979,221000.0,15786.0,68.0,0.0,No,Yes
12980,152400.0,2822.0,65.0,0.0,Yes,No
12981,100800.0,3055.0,9.0,0.0,No,No
12982,27000.000000000004,1421.0,13.0,1.0,No,No
12983,196000.00000000003,3564.0,78.0,2.0,No,No
12984,60800.0,1086.0,18.0,0.0,Yes,No
12985,28500.000000000004,648.0,34.0,0.0,No,No
12986,140000.0,2917.0,8.0,0.0,No,No
12987,129000.0,8600.0,89.0,2.0,No,Yes
12988,97600.0,2077.0,86.0,0.0,No,Yes
12989,119700.0,3627.0,6.0,1.0,No,Yes
12990,143500.0,20500.0,21.0,0.0,Yes,Yes
12991,35500.0,1145.0,5.0,1.0,No,No
12992,44100.00000000001,959.0,48.0,0.0,No,No
12993,21000.0,955.0,13.0,1.0,No,No
12994,337200.0000000001,7330.0,15.0,0.0,No,No
12995,534100.0,33381.0,43.0,1.0,No,Yes
12996,763200.0000000001,84800.0,32.0,1.0,No,Yes
12997,13400.0,268.0,8.0,1.0,No,No
12998,0.0,0.0,26.0,2.0,Yes,No
12999,76000.0,2621.0,0.0,1.0,No,No
13000,168000.0,3360.0,86.0,1.0,No,No
13001,154800.0,19350.0,81.0,3.0,No,No
13002,90500.0,2105.0,11.0,0.0,Yes,No
13003,28000.0,1333.0,82.0,1.0,No,No
13004,84500.0,4971.0,69.0,1.0,No,Yes
13005,0.0,0.0,67.0,3.0,Yes,No
13006,55000.0,1341.0,23.0,0.0,No,No
13007,35200.0,1100.0,23.0,4.0,No,No
13008,164500.0,3357.0,49.0,1.0,No,No
13009,30000.000000000004,732.0,89.0,2.0,Yes,No
13010,0.0,0.0,85.0,3.0,No,Yes
13011,183500.0,7978.0,42.0,3.0,No,No
13012,327600.0000000001,5747.0,4.0,1.0,Yes,No
13013,126000.0,3500.0,26.0,1.0,No,Yes
13014,0.0,0.0,24.0,0.0,Yes,No
13015,313000.0,24077.0,87.0,1.0,No,No
13016,52400.0,1278.0,28.0,0.0,No,No
13017,0.0,0.0,2.0,1.0,No,No
13018,417000.0,8872.0,39.0,0.0,No,No
13019,38400.0,1670.0,76.0,0.0,No,No
13020,107800.0,2450.0,54.0,1.0,No,No
13021,151000.0,3432.0,76.0,2.0,Yes,No
13022,124500.0,2441.0,57.0,2.0,No,No
13023,341900.0,28492.0,79.0,1.0,No,No
13024,30600.000000000004,850.0,60.0,3.0,No,No
13025,552300.0,39450.0,57.0,3.0,No,Yes
13026,70900.0,1611.0,73.0,2.0,Yes,No
13027,63900.0,5325.0,16.0,1.0,Yes,No
13028,153000.0,3326.0,79.0,0.0,No,No
13029,46200.00000000001,1711.0,13.0,3.0,Yes,Yes
13030,173600.0,3046.0,77.0,2.0,No,No
13031,114500.0,16357.0,25.0,0.0,No,Yes
13032,160200.0,2715.0,17.0,0.0,No,Yes
13033,322700.0000000001,80675.0,26.0,0.0,No,No
13034,18300.000000000004,426.0,69.0,0.0,No,No
13035,0.0,0.0,26.0,0.0,No,Yes
13036,410300.00000000006,27353.0,62.0,0.0,No,Yes
13037,550500.0,17758.0,12.0,0.0,No,No
13038,121200.0,2579.0,37.0,1.0,No,No
13039,86500.0,2790.0,85.0,1.0,No,No
13040,211000.0,3702.0,34.0,3.0,Yes,No
13041,248400.00000000003,6900.0,86.0,2.0,Yes,Yes
13042,4100.0,158.0,34.0,1.0,Yes,No
13043,68600.0,13720.0,3.0,0.0,No,No
13044,715500.0,34071.0,10.0,0.0,No,Yes
13045,256800.0,5464.0,35.0,0.0,No,Yes
13046,64000.0,1306.0,74.0,0.0,No,Yes
13047,242000.0,26889.0,4.0,0.0,No,No
13048,35400.000000000015,885.0,74.0,0.0,No,No
13049,1345500.0,36365.0,13.0,2.0,No,No
13050,90900.0,6493.0,85.0,0.0,No,No
13051,12300.0,2050.0,10.0,0.0,No,No
13052,29700.000000000004,782.0,18.0,0.0,No,Yes
13053,175800.00000000006,10988.0,53.0,1.0,No,No
13054,44400.0,7400.0,29.0,2.0,No,No
13055,16600.0,664.0,85.0,0.0,No,No
13056,49500.0,6188.0,83.0,1.0,Yes,No
13057,111000.0,2018.0,18.0,1.0,No,Yes
13058,94600.0,1819.0,58.0,0.0,Yes,No
13059,17600.0,2200.0,21.0,1.0,Yes,No
13060,115500.0,5022.0,85.0,0.0,No,Yes
13061,136500.0,4136.0,86.0,2.0,No,Yes
13062,0.0,0.0,11.0,0.0,No,No
13063,168000.0,12923.0,10.0,0.0,No,Yes
13064,676500.0,17346.0,9.0,0.0,No,Yes
13065,33800.0,676.0,28.0,3.0,No,No
13066,84000.0,1909.0,29.0,2.0,No,No
13067,118000.0,11800.0,91.0,0.0,Yes,No
13068,203000.00000000003,6152.0,70.0,0.0,No,No
13069,241500.0,7103.0,10.0,0.0,No,No
13070,74400.00000000001,2480.0,80.0,2.0,Yes,No
13071,107800.0,7700.0,86.0,1.0,No,No
13072,45500.0,989.0,32.0,1.0,No,No
13073,205200.0,29314.0,79.0,2.0,No,No
13074,130000.0,13000.0,46.0,0.0,No,No
13075,221000.0,11050.0,12.0,2.0,No,No
13076,83400.00000000001,1774.0,14.0,1.0,No,Yes
13077,69200.0,2883.0,26.0,1.0,No,Yes
13078,151000.0,4081.0,12.0,1.0,Yes,No
13079,119500.0,2490.0,37.0,1.0,No,Yes
13080,102800.0,2856.0,22.0,1.0,No,No
13081,79500.0,5300.0,46.0,1.0,No,No
13082,256100.0,5227.0,74.0,0.0,Yes,No
13083,173600.0,4133.0,84.0,0.0,No,Yes
13084,113500.0,6306.0,82.0,2.0,No,No
13085,424800.00000000006,16992.0,22.0,0.0,No,No
13086,21600.0,540.0,42.0,0.0,No,Yes
13087,237500.0,6985.0,0.0,1.0,No,No
13088,83000.0,2677.0,47.0,0.0,No,Yes
13089,151200.0,8894.0,29.0,3.0,No,No
13090,0.0,0.0,55.0,2.0,Yes,No
13091,178800.0,13754.0,37.0,2.0,No,No
13092,117600.0,16800.0,1.0,1.0,No,Yes
13093,73800.0,1342.0,10.0,0.0,No,No
13094,135600.0,3082.0,33.0,0.0,No,No
13095,568400.0,9634.0,13.0,0.0,No,No
13096,39500.0,988.0,22.0,0.0,No,Yes
13097,322000.0000000001,64400.0,4.0,1.0,No,No
13098,158400.0,3443.0,77.0,3.0,No,Yes
13099,66400.0,1620.0,7.0,4.0,No,No
13100,172000.0,3245.0,79.0,0.0,Yes,No
13101,650300.0000000001,24085.0,10.0,0.0,No,No
13102,123500.0,3984.0,87.0,3.0,No,No
13103,66600.0,2148.0,38.0,0.0,No,No
13104,122000.0,4880.0,61.0,2.0,No,No
13105,393000.0,7415.0,15.0,3.0,No,No
13106,118300.0,3033.0,89.0,0.0,No,No
13107,200000.0,3448.0,85.0,0.0,Yes,No
13108,54200.0,1153.0,15.0,4.0,No,No
13109,201000.0,8375.0,28.0,0.0,No,No
13110,61600.0,2281.0,91.0,1.0,No,Yes
13111,104300.0,6519.0,14.0,1.0,Yes,No
13112,138400.0,3460.0,86.0,0.0,No,Yes
13113,30000.0,1111.0,5.0,0.0,No,No
13114,5600.0,95.0,67.0,2.0,No,No
13115,175000.0,4861.0,12.0,1.0,No,No
13116,565800.0000000001,56580.0,79.0,0.0,Yes,No
13117,102000.0,8500.0,78.0,2.0,No,No
13118,6600.0,471.0,47.0,0.0,Yes,No
13119,109600.0,2962.0,95.0,1.0,No,Yes
13120,322400.0,80600.0,49.0,3.0,No,Yes
13121,162000.00000000006,2842.0,26.0,3.0,No,No
13122,220800.0,4015.0,55.0,1.0,No,No
13123,27600.000000000004,521.0,15.0,1.0,No,No
13124,260700.00000000003,10428.0,37.0,2.0,Yes,No
13125,56000.0,2667.0,6.0,3.0,No,Yes
13126,48900.00000000001,1577.0,49.0,2.0,Yes,No
13127,205500.0,25688.0,41.0,1.0,No,No
13128,282400.0,5648.0,28.0,1.0,No,No
13129,76800.00000000001,1567.0,51.0,3.0,No,No
13130,42300.000000000015,4230.0,74.0,2.0,Yes,No
13131,324000.0,11172.0,82.0,1.0,No,No
13132,40400.0,10100.0,34.0,1.0,Yes,No
13133,347200.0,38578.0,27.0,3.0,Yes,No
13134,110400.0,8492.0,22.0,2.0,No,Yes
13135,95600.0,1992.0,5.0,2.0,No,No
13136,79800.00000000001,3069.0,12.0,0.0,No,No
13137,267400.0,4775.0,56.0,4.0,No,No
13138,132800.0,2251.0,95.0,0.0,No,No
13139,0.0,0.0,11.0,0.0,No,No
13140,232000.0,6270.0,60.0,0.0,No,No
13141,194000.0,38800.0,46.0,0.0,No,No
13142,96000.0,8727.0,57.0,2.0,No,No
13143,229500.0,16393.0,39.0,0.0,No,No
13144,1035000.0,51750.0,50.0,3.0,No,No
13145,17600.0,298.0,69.0,1.0,Yes,No
13146,95000.0,8636.0,1.0,2.0,Yes,No
13147,149600.0,4987.0,69.0,0.0,No,Yes
13148,29200.0,584.0,63.0,2.0,No,No
13149,616000.0000000001,36235.0,6.0,3.0,Yes,Yes
13150,75200.0,2785.0,66.0,2.0,No,No
13151,156800.0,8253.0,73.0,1.0,No,No
13152,132300.0,14700.0,5.0,0.0,No,Yes
13153,278300.0,27830.0,82.0,2.0,No,No
13154,763200.0,14965.0,56.0,3.0,No,No
13155,181500.0,3241.0,14.0,2.0,Yes,No
13156,87600.00000000001,4380.0,18.0,0.0,No,No
13157,80400.00000000001,1546.0,18.0,2.0,Yes,No
13158,48500.0,1940.0,5.0,1.0,No,No
13159,132000.0,2491.0,18.0,1.0,No,Yes
13160,163000.0,27167.0,2.0,3.0,No,No
13161,73200.00000000001,2928.0,77.0,1.0,No,No
13162,46800.0,900.0,41.0,2.0,Yes,No
13163,96500.0,7423.0,56.0,0.0,No,Yes
13164,106400.0,2264.0,82.0,0.0,No,No
13165,25100.0,612.0,24.0,3.0,Yes,Yes
13166,165200.00000000006,16520.0,7.0,0.0,No,No
13167,83200.0,3617.0,13.0,1.0,No,No
13168,119400.0,2171.0,93.0,1.0,No,No
13169,577200.0,96200.0,27.0,1.0,No,No
13170,258600.00000000003,6157.0,49.0,0.0,No,No
13171,33600.0,4200.0,32.0,0.0,No,Yes
13172,114100.0,4961.0,55.0,0.0,No,No
13173,0.0,0.0,7.0,1.0,No,No
13174,47600.0,1035.0,7.0,3.0,No,No
13175,97200.0,4418.0,20.0,0.0,No,No
13176,147600.0,13418.0,80.0,0.0,No,No
13177,127200.0,14133.0,66.0,1.0,No,No
13178,92500.0,3700.0,11.0,4.0,No,No
13179,190500.0,7327.0,44.0,0.0,No,Yes
13180,186500.0,9325.0,95.0,3.0,No,No
13181,95200.0,1641.0,95.0,0.0,Yes,Yes
13182,100000.0,7692.0,15.0,2.0,No,No
13183,76000.0,1727.0,0.0,2.0,No,Yes
13184,46600.0,5178.0,78.0,1.0,Yes,No
13185,181200.00000000003,11325.0,10.0,0.0,Yes,No
13186,196400.0,6547.0,33.0,3.0,No,No
13187,208800.00000000003,5093.0,37.0,3.0,No,Yes
13188,58400.0,1390.0,22.0,0.0,No,No
13189,151600.0,37900.0,49.0,0.0,No,Yes
13190,87600.00000000001,2246.0,91.0,2.0,No,No
13191,23800.0,2975.0,79.0,1.0,No,Yes
13192,340800.0,9737.0,9.0,1.0,No,No
13193,397200.0,14186.0,54.0,0.0,No,No
13194,973700.0,27820.0,59.0,0.0,No,No
13195,122700.0,7218.0,27.0,0.0,Yes,No
13196,0.0,0.0,20.0,2.0,Yes,No
13197,0.0,0.0,19.0,0.0,No,No
13198,116500.0,2198.0,85.0,1.0,No,No
13199,97000.0,2853.0,53.0,4.0,No,No
