ApplicationNumber,Age,Gender,IncomeSource,Income,Loan,LoanTerm,CIBIL,CoAppStatus,CoAppCIBIL,CoAppIncome,ApplicationThrough,ApplicationTime,MobileOS,Score
12893,35,Male,Professional,56000.0,165000.0,23.0,526.0,Yes,593.0,43000.0,DirectOnline,08:12:00,Android,50.0
12894,62,Male,Professional,56000.0,394000.0,35.0,447.0,Yes,786.0,20000.0,DirectBank,13:00:00,,47.0
12895,33,Male,Salaried,41000.0,326000.0,34.0,776.0,Yes,486.0,7000.0,DirectBank,12:39:00,,35.0
12897,61,Male,Salaried,42000.0,114000.0,12.0,553.0,Yes,,5000.0,DirectBank,11:25:00,,50.0
12899,21,Female,Self Employed,59000.0,438000.0,35.0,577.0,Yes,637.0,6000.0,DirectBank,09:47:00,,48.0
12900,20,Female,Salaried,35000.0,44000.0,23.0,695.0,No,,,PaidAd,17:29:00,Android,35.0
12902,38,Female,Business,13000.0,271000.0,19.0,671.0,Yes,619.0,8000.0,DirectBank,17:32:00,,41.0
12904,24,Male,Salaried,44000.0,129000.0,16.0,602.0,Yes,625.0,22000.0,DirectBank,13:31:00,,34.0
12905,21,Male,Salaried,18000.0,146000.0,25.0,,Yes,553.0,61000.0,DirectBank,14:05:00,,44.0
12906,56,Male,Self Employed,69000.0,365000.0,29.0,621.0,No,,,DirectBank,11:19:00,,50.0
12908,20,Male,Professional,44000.0,152000.0,22.0,489.0,Yes,322.0,51000.0,DirectBank,13:05:00,,44.0
12913,58,Male,Professional,42000.0,160000.0,22.0,422.0,Yes,715.0,39000.0,Agent,14:52:00,,48.0
12915,48,Female,Self Employed,93000.0,466000.0,31.0,615.0,No,,,DirectOnline,14:25:00,Android,44.0
12917,53,Male,Self Employed,65000.0,281000.0,29.0,396.0,No,,,DirectOnline,14:51:00,Android,47.0
12919,31,Female,Self Employed,56000.0,138000.0,24.0,588.0,Yes,505.0,13000.0,DirectBank,14:10:00,,42.0
12924,23,Male,Self Employed,51000.0,204000.0,26.0,,Yes,620.0,16000.0,DirectBank,13:57:00,,42.0
12926,31,Male,Salaried,24000.0,184000.0,26.0,694.0,No,,,PaidAd,15:10:00,Android,42.0
12928,46,Female,Salaried,15000.0,234000.0,29.0,694.0,Yes,398.0,45000.0,PaidAd,12:06:00,Android,42.0
12929,20,Female,Self Employed,59000.0,203000.0,25.0,631.0,No,,,DirectOnline,17:11:00,Android,44.0
12930,63,Male,Salaried,67000.0,248000.0,33.0,509.0,No,,,DirectOnline,09:20:00,Android,50.0
12932,42,Male,Professional,25000.0,396000.0,18.0,345.0,Yes,615.0,58000.0,PaidAd,15:49:00,Android,50.0
12937,34,Female,Business,5000.0,134000.0,31.0,331.0,Yes,828.0,23000.0,DirectBank,14:26:00,,50.0
12938,51,Male,Self Employed,24000.0,153000.0,33.0,859.0,Yes,670.0,18000.0,DirectBank,17:12:00,,50.0
12942,35,Male,Salaried,25000.0,64000.0,18.0,565.0,No,,,DirectBank,11:06:00,,37.0
12943,61,Male,Self Employed,57000.0,241000.0,31.0,800.0,No,,,DirectBank,12:32:00,,30.0
12945,21,Female,Business,21000.0,120000.0,15.0,,Yes,726.0,11000.0,DirectOnline,02:11:00,Android,49.0
12946,35,Female,Professional,40000.0,193000.0,22.0,578.0,Yes,477.0,5000.0,DirectBank,10:03:00,,49.0
12947,45,Female,Salaried,57000.0,214000.0,17.0,719.0,No,,,DirectOnline,15:59:00,iOS,30.0
12949,36,Female,Self Employed,38000.0,92000.0,18.0,538.0,Yes,,13000.0,DirectBank,09:48:00,,46.0
12953,46,Male,Self Employed,51000.0,299000.0,27.0,389.0,Yes,641.0,73000.0,DirectBank,13:01:00,,48.0
12956,35,Female,Self Employed,33000.0,111000.0,18.0,483.0,No,,,DirectBank,09:20:00,,46.0
12958,39,Female,Professional,38000.0,303000.0,28.0,713.0,No,,,DirectBank,12:33:00,,25.0
12959,24,Female,Salaried,81000.0,174000.0,32.0,651.0,No,,,DirectBank,09:02:00,,37.0
12960,37,Male,Salaried,16000.0,242000.0,19.0,562.0,Yes,393.0,8000.0,DirectBank,14:16:00,,49.0
12963,20,Female,Self Employed,39000.0,55000.0,23.0,520.0,No,,,PaidAd,07:29:00,Android,46.0
12964,48,Female,Self Employed,15000.0,378000.0,31.0,560.0,Yes,,29000.0,DirectOnline,17:05:00,Android,50.0
12966,63,Female,Self Employed,8000.0,659000.0,21.0,712.0,Yes,367.0,69000.0,PaidAd,13:52:00,Android,49.0
12967,31,Female,Business,54000.0,477000.0,18.0,,No,,,DirectBank,17:34:00,,41.0
12969,27,Male,Professional,55000.0,185000.0,16.0,779.0,No,,,PaidAd,17:03:00,Android,40.0
12970,42,Female,Self Employed,43000.0,126000.0,23.0,441.0,No,,,DirectOnline,13:59:00,Android,50.0
12971,45,Female,Business,38000.0,549000.0,35.0,310.0,No,,,DirectOnline,20:16:00,Android,47.0
12972,46,Male,Business,26000.0,44000.0,16.0,349.0,Yes,466.0,17000.0,PaidAd,19:40:00,Android,47.0
12973,62,Male,Salaried,14000.0,211000.0,14.0,645.0,Yes,583.0,9000.0,Agent,17:57:00,,44.0
12974,46,Female,Self Employed,8000.0,421000.0,19.0,545.0,Yes,813.0,34000.0,DirectBank,14:26:00,,44.0
12975,53,Male,Salaried,37000.0,96000.0,12.0,645.0,Yes,579.0,46000.0,PaidAd,10:57:00,Android,49.0
12977,38,Female,Self Employed,42000.0,147000.0,14.0,752.0,Yes,587.0,30000.0,DirectBank,14:42:00,,30.0
12978,47,Male,Salaried,56000.0,432000.0,27.0,689.0,No,,,DirectOnline,17:51:00,Android,44.0
12979,33,Female,Self Employed,85000.0,442000.0,27.0,304.0,Yes,318.0,33000.0,DirectBank,17:27:00,,42.0
12980,27,Male,Salaried,8000.0,381000.0,29.0,527.0,Yes,378.0,52000.0,DirectBank,09:30:00,,49.0
12982,23,Male,Self Employed,17000.0,90000.0,15.0,763.0,Yes,368.0,28000.0,DirectBank,10:18:00,,36.0
12984,22,Male,Business,42000.0,152000.0,34.0,537.0,Yes,597.0,49000.0,DirectBank,09:34:00,,46.0
12985,32,Female,Self Employed,5000.0,95000.0,19.0,778.0,No,,,DirectBank,15:38:00,,35.0
12987,63,Female,Salaried,81000.0,86000.0,22.0,649.0,Yes,529.0,10000.0,DirectOnline,23:06:00,Android,48.0
12988,63,Female,Salaried,37000.0,488000.0,18.0,735.0,Yes,613.0,15000.0,DirectBank,17:51:00,,42.0
12989,46,Male,Salaried,29000.0,133000.0,17.0,771.0,Yes,684.0,30000.0,DirectBank,16:36:00,,41.0
12991,22,Male,Business,11000.0,71000.0,25.0,827.0,Yes,588.0,89000.0,PaidAd,07:52:00,Android,47.0
12992,37,Male,Professional,18000.0,147000.0,28.0,602.0,Yes,367.0,24000.0,DirectBank,15:47:00,,46.0
12993,21,Female,Business,26000.0,42000.0,17.0,467.0,Yes,679.0,35000.0,DirectOnline,14:24:00,Android,49.0
12994,33,Female,Self Employed,9000.0,281000.0,16.0,843.0,No,,,PaidAd,23:23:00,Android,47.0
13000,27,Male,Self Employed,34000.0,336000.0,28.0,855.0,No,,,DirectBank,16:04:00,,39.0
13003,39,Male,Self Employed,26000.0,70000.0,22.0,666.0,Yes,543.0,41000.0,DirectBank,11:03:00,,47.0
13004,64,Male,Salaried,26000.0,169000.0,22.0,536.0,Yes,606.0,21000.0,DirectBank,10:49:00,,46.0
13006,40,Female,Business,58000.0,110000.0,12.0,655.0,Yes,312.0,11000.0,DirectOnline,10:55:00,Android,50.0
13008,38,Female,Business,94000.0,329000.0,34.0,536.0,Yes,468.0,38000.0,DirectBank,16:31:00,,42.0
13009,26,Male,Salaried,30000.0,50000.0,24.0,766.0,Yes,596.0,10000.0,DirectOnline,23:12:00,Android,47.0
13013,20,Female,Business,80000.0,420000.0,25.0,349.0,Yes,573.0,92000.0,DirectOnline,20:19:00,Android,48.0
13014,24,Male,Salaried,25000.0,42000.0,24.0,418.0,No,,,PaidAd,14:51:00,iOS,38.0
13016,58,Female,Salaried,7000.0,262000.0,17.0,621.0,Yes,643.0,5000.0,DirectOnline,13:22:00,Android,48.0
13019,54,Male,Salaried,14000.0,384000.0,28.0,721.0,Yes,424.0,11000.0,DirectBank,11:35:00,,42.0
13020,33,Female,Salaried,16000.0,154000.0,35.0,569.0,Yes,472.0,16000.0,DirectOnline,15:19:00,Android,48.0
13021,61,Male,Self Employed,87000.0,302000.0,27.0,664.0,Yes,610.0,12000.0,DirectBank,17:32:00,,50.0
13022,29,Male,Professional,30000.0,249000.0,30.0,493.0,No,,,DirectBank,16:13:00,,46.0
13024,52,Female,Self Employed,7000.0,102000.0,23.0,837.0,Yes,,16000.0,PaidAd,20:06:00,Android,45.0
13028,63,Female,Business,17000.0,306000.0,20.0,,No,,,DirectBank,13:03:00,,44.0
13032,33,Male,Salaried,77000.0,178000.0,22.0,586.0,No,,,Agent,12:12:00,,33.0
13033,44,Female,Business,18000.0,461000.0,33.0,610.0,No,,,DirectBank,16:59:00,,48.0
13034,28,Male,Self Employed,55000.0,61000.0,15.0,576.0,No,,,PaidAd,01:41:00,iOS,38.0
13035,22,Male,Salaried,19000.0,430000.0,22.0,494.0,Yes,,56000.0,PaidAd,16:28:00,Android,44.0
13039,30,Female,Salaried,44000.0,173000.0,12.0,583.0,Yes,693.0,54000.0,DirectBank,09:56:00,,35.0
13048,57,Male,Self Employed,46000.0,118000.0,15.0,612.0,No,,,DirectBank,16:51:00,,39.0
13050,34,Female,Salaried,35000.0,303000.0,31.0,,No,,,DirectOnline,13:35:00,Android,37.0
13051,30,Male,Self Employed,38000.0,123000.0,17.0,380.0,Yes,660.0,19000.0,DirectBank,13:10:00,,41.0
13052,21,Male,Salaried,84000.0,99000.0,16.0,569.0,Yes,529.0,10000.0,DirectBank,17:48:00,,36.0
13054,31,Female,Business,33000.0,111000.0,26.0,861.0,Yes,591.0,18000.0,DirectBank,16:43:00,,33.0
13055,37,Male,Business,17000.0,83000.0,17.0,505.0,No,,,DirectBank,14:29:00,,32.0
13056,38,Male,Professional,54000.0,495000.0,30.0,572.0,Yes,841.0,81000.0,DirectBank,14:10:00,,44.0
13057,24,Female,Salaried,25000.0,74000.0,18.0,575.0,No,,,DirectBank,15:21:00,,43.0
13058,32,Male,Salaried,43000.0,473000.0,31.0,793.0,No,,,DirectBank,09:06:00,,30.0
13059,44,Male,Business,55000.0,44000.0,23.0,421.0,Yes,,19000.0,DirectOnline,17:14:00,Android,49.0
13060,27,Male,Salaried,42000.0,385000.0,30.0,675.0,No,,,DirectOnline,11:26:00,Android,41.0
13061,33,Female,Business,69000.0,195000.0,13.0,370.0,No,,,PaidAd,19:40:00,iOS,42.0
13068,47,Male,Self Employed,45000.0,290000.0,13.0,676.0,No,,,DirectBank,11:16:00,,39.0
13070,39,Male,Professional,8000.0,124000.0,17.0,534.0,Yes,808.0,33000.0,DirectBank,12:13:00,,50.0
13072,40,Female,Self Employed,56000.0,91000.0,24.0,399.0,No,,,DirectBank,11:11:00,,44.0
13074,32,Male,Salaried,56000.0,260000.0,23.0,648.0,Yes,690.0,23000.0,DirectOnline,15:45:00,Android,46.0
13077,45,Male,Self Employed,35000.0,173000.0,12.0,538.0,Yes,565.0,10000.0,DirectBank,15:20:00,,49.0
13079,26,Male,Business,19000.0,239000.0,33.0,671.0,Yes,320.0,28000.0,DirectBank,16:43:00,,48.0
13080,31,Male,Business,50000.0,257000.0,24.0,486.0,Yes,359.0,31000.0,PaidAd,14:10:00,Android,44.0
13081,47,Male,Professional,51000.0,159000.0,15.0,686.0,Yes,663.0,34000.0,Agent,09:49:00,,46.0
13086,61,Female,Salaried,33000.0,54000.0,20.0,358.0,No,,,DirectBank,11:54:00,,46.0
13087,40,Male,Salaried,18000.0,475000.0,28.0,586.0,No,,,DirectBank,09:08:00,,49.0
13090,44,Male,Self Employed,44000.0,314000.0,20.0,576.0,No,,,Agent,14:38:00,,44.0
13091,28,Female,Self Employed,15000.0,447000.0,26.0,382.0,Yes,832.0,10000.0,DirectBank,12:45:00,,50.0
13094,62,Male,Professional,31000.0,339000.0,35.0,552.0,No,,,PaidAd,14:34:00,iOS,46.0
13096,22,Male,Salaried,49000.0,79000.0,14.0,361.0,Yes,568.0,8000.0,PaidAd,18:12:00,Android,44.0
13098,58,Male,Professional,97000.0,176000.0,23.0,520.0,Yes,817.0,27000.0,DirectBank,13:53:00,,46.0
13103,27,Male,Self Employed,41000.0,74000.0,19.0,378.0,Yes,445.0,53000.0,DirectOnline,19:57:00,Android,50.0
13110,57,Others,Salaried,28000.0,154000.0,22.0,712.0,No,,,DirectBank,14:12:00,,38.0
13112,27,Male,Salaried,25000.0,173000.0,25.0,506.0,No,,,DirectBank,09:23:00,,41.0
13113,25,Male,Self Employed,43000.0,75000.0,27.0,868.0,Yes,451.0,42000.0,PaidAd,20:11:00,Android,41.0
13114,34,Male,Salaried,6000.0,56000.0,31.0,675.0,Yes,413.0,31000.0,DirectBank,12:05:00,,39.0
13119,48,Male,Professional,44000.0,274000.0,17.0,548.0,No,,,PaidAd,16:34:00,Android,48.0
13125,22,Female,Self Employed,43000.0,140000.0,13.0,524.0,No,,,DirectBank,16:36:00,,46.0
13126,56,Male,Professional,35000.0,163000.0,21.0,874.0,No,,,DirectBank,10:14:00,,44.0
13135,61,Male,Salaried,37000.0,239000.0,17.0,310.0,Yes,657.0,6000.0,DirectBank,15:00:00,,49.0
13136,59,Female,Salaried,47000.0,133000.0,32.0,846.0,No,,,PaidAd,10:50:00,Android,38.0
13138,64,Male,Self Employed,26000.0,332000.0,31.0,379.0,No,,,DirectBank,11:02:00,,49.0
13139,25,Female,Self Employed,82000.0,120000.0,27.0,586.0,Yes,527.0,15000.0,DirectOnline,13:04:00,Android,39.0
13140,34,Female,Self Employed,23000.0,464000.0,34.0,623.0,Yes,545.0,18000.0,DirectBank,10:01:00,,43.0
13143,34,Male,Salaried,27000.0,459000.0,24.0,414.0,No,,,DirectBank,16:25:00,,48.0
13145,57,Male,Business,46000.0,44000.0,21.0,326.0,Yes,551.0,63000.0,PaidAd,17:44:00,iOS,42.0
13146,50,Female,Business,57000.0,190000.0,12.0,442.0,No,,,DirectBank,13:53:00,,50.0
13147,29,Male,Professional,80000.0,374000.0,35.0,651.0,Yes,618.0,6000.0,DirectOnline,16:25:00,Android,50.0
13148,65,Male,Self Employed,5000.0,73000.0,31.0,858.0,Yes,843.0,18000.0,DirectBank,17:25:00,,47.0
13152,60,Female,Self Employed,96000.0,189000.0,24.0,589.0,No,,,PaidAd,21:20:00,Android,47.0
13156,22,Male,Salaried,19000.0,292000.0,31.0,533.0,No,,,DirectBank,10:47:00,,47.0
13159,35,Male,Self Employed,50000.0,264000.0,24.0,603.0,No,,,PaidAd,09:44:00,iOS,41.0
13160,26,Male,Professional,57000.0,326000.0,35.0,769.0,No,,,DirectBank,10:05:00,,49.0
13163,45,Male,Self Employed,53000.0,193000.0,29.0,447.0,No,,,DirectBank,12:15:00,,47.0
13164,37,Female,Self Employed,80000.0,266000.0,20.0,810.0,No,,,DirectOnline,12:20:00,Android,33.0
13167,21,Female,Business,50000.0,208000.0,30.0,473.0,No,,,PaidAd,09:21:00,Android,41.0
13171,30,Female,Self Employed,38000.0,48000.0,12.0,560.0,Yes,698.0,45000.0,DirectBank,13:17:00,,48.0
13172,33,Male,Self Employed,25000.0,163000.0,14.0,,No,,,DirectBank,17:54:00,,49.0
13173,34,Female,Professional,44000.0,290000.0,33.0,308.0,Yes,693.0,29000.0,Agent,10:32:00,,42.0
13174,45,Female,Self Employed,91000.0,119000.0,31.0,793.0,No,,,DirectBank,12:08:00,,40.0
13175,53,Female,Business,10000.0,162000.0,12.0,662.0,Yes,312.0,71000.0,Agent,14:55:00,,46.0
13177,31,Male,Salaried,18000.0,212000.0,13.0,874.0,Yes,508.0,24000.0,PaidAd,20:51:00,iOS,47.0
13179,58,Female,Salaried,67000.0,381000.0,19.0,346.0,Yes,354.0,22000.0,DirectOnline,18:43:00,Android,48.0
13182,54,Female,Self Employed,51000.0,125000.0,28.0,547.0,Yes,604.0,18000.0,DirectBank,13:04:00,,45.0
13184,59,Male,Salaried,20000.0,233000.0,29.0,538.0,Yes,530.0,68000.0,DirectBank,11:53:00,,47.0
13185,23,Male,Salaried,47000.0,302000.0,31.0,456.0,Yes,492.0,22000.0,DirectBank,14:45:00,,42.0
13188,59,Female,Professional,30000.0,146000.0,30.0,,Yes,599.0,56000.0,PaidAd,19:44:00,iOS,40.0
13190,53,Male,Business,97000.0,292000.0,13.0,588.0,Yes,620.0,25000.0,DirectBank,15:41:00,,40.0
13191,61,Male,Professional,36000.0,119000.0,22.0,671.0,Yes,608.0,8000.0,DirectBank,16:25:00,,48.0
13196,41,Male,Professional,11000.0,752000.0,26.0,532.0,No,,,DirectBank,12:54:00,,50.0
13197,23,Female,Salaried,19000.0,129000.0,17.0,601.0,No,,,DirectOnline,15:16:00,Android,38.0
